pattern,step,layer,note,octave,channel,sustain,arm,lastPlayedNote,lastPlayedChannel,selectedLayer0,selectedLayer1,selectedLayer2,selectedLayer3,enabled
3,14,1,0,3,0,False,True,0,0,0,1,2,3,True
3,14,2,0,3,0,False,True,0,0,0,1,2,3,True
3,14,3,0,3,0,False,True,0,0,0,1,2,3,True
3,14,4,0,3,0,False,True,0,0,0,1,2,3,True
3,14,5,0,3,0,False,True,0,0,0,1,2,3,True
3,14,6,0,3,0,False,True,0,0,0,1,2,3,True
3,14,7,0,3,0,False,True,0,0,0,1,2,3,True
3,14,8,0,3,0,False,True,0,0,0,1,2,3,True
3,14,9,0,3,0,False,True,0,0,0,1,2,3,True
3,15,0,0,3,0,False,True,0,0,0,1,2,3,True
3,15,1,0,3,0,False,True,0,0,0,1,2,3,True
3,15,2,0,3,0,False,True,0,0,0,1,2,3,True
3,15,3,0,3,0,False,True,0,0,0,1,2,3,True
3,15,4,0,3,0,False,True,0,0,0,1,2,3,True
3,15,5,0,3,0,False,True,0,0,0,1,2,3,True
3,15,6,0,3,0,False,True,0,0,0,1,2,3,True
3,15,7,0,3,0,False,True,0,0,0,1,2,3,True
3,15,8,0,3,0,False,True,0,0,0,1,2,3,True
3,15,9,0,3,0,False,True,0,0,0,1,2,3,True
4,0,0,0,3,0,False,True,0,0,0,1,2,3,True
4,0,1,0,3,0,False,True,0,0,0,1,2,3,True
4,0,2,0,3,0,False,True,0,0,0,1,2,3,True
4,0,3,0,3,0,False,True,0,0,0,1,2,3,True
4,0,4,0,3,0,False,True,0,0,0,1,2,3,True
4,0,5,0,3,0,False,True,0,0,0,1,2,3,True
4,0,6,0,3,0,False,True,0,0,0,1,2,3,True
4,0,7,0,3,0,False,True,0,0,0,1,2,3,True
4,0,8,0,3,0,False,True,0,0,0,1,2,3,True
4,0,9,0,3,0,False,True,0,0,0,1,2,3,True
4,1,0,0,3,0,False,True,0,0,0,1,2,3,True
4,1,1,0,3,0,False,True,0,0,0,1,2,3,True
4,1,2,0,3,0,False,True,0,0,0,1,2,3,True
4,1,3,0,3,0,False,True,0,0,0,1,2,3,True
4,1,4,0,3,0,False,True,0,0,0,1,2,3,True
4,1,5,0,3,0,False,True,0,0,0,1,2,3,True
4,1,6,0,3,0,False,True,0,0,0,1,2,3,True
4,1,7,0,3,0,False,True,0,0,0,1,2,3,True
4,1,8,0,3,0,False,True,0,0,0,1,2,3,True
4,1,9,0,3,0,False,True,0,0,0,1,2,3,True
4,2,0,0,3,0,False,True,0,0,0,1,2,3,True
4,2,1,0,3,0,False,True,0,0,0,1,2,3,True
4,2,2,0,3,0,False,True,0,0,0,1,2,3,True
4,2,3,0,3,0,False,True,0,0,0,1,2,3,True
4,2,4,0,3,0,False,True,0,0,0,1,2,3,True
4,2,5,0,3,0,False,True,0,0,0,1,2,3,True
4,2,6,0,3,0,False,True,0,0,0,1,2,3,True
4,2,7,0,3,0,False,True,0,0,0,1,2,3,True
4,2,8,0,3,0,False,True,0,0,0,1,2,3,True
4,2,9,0,3,0,False,True,0,0,0,1,2,3,True
4,3,0,0,3,0,False,True,0,0,0,1,2,3,True
4,3,1,0,3,0,False,True,0,0,0,1,2,3,True
4,3,2,0,3,0,False,True,0,0,0,1,2,3,True
4,3,3,0,3,0,False,True,0,0,0,1,2,3,True
4,3,4,0,3,0,False,True,0,0,0,1,2,3,True
4,3,5,0,3,0,False,True,0,0,0,1,2,3,True
4,3,6,0,3,0,False,True,0,0,0,1,2,3,True
4,3,7,0,3,0,False,True,0,0,0,1,2,3,True
4,3,8,0,3,0,False,True,0,0,0,1,2,3,True
4,3,9,0,3,0,False,True,0,0,0,1,2,3,True
4,4,0,0,3,0,False,True,0,0,0,1,2,3,True
4,4,1,0,3,0,False,True,0,0,0,1,2,3,True
4,4,2,0,3,0,False,True,0,0,0,1,2,3,True
4,4,3,0,3,0,False,True,0,0,0,1,2,3,True
4,4,4,0,3,0,False,True,0,0,0,1,2,3,True
4,4,5,0,3,0,False,True,0,0,0,1,2,3,True
4,4,6,0,3,0,False,True,0,0,0,1,2,3,True
4,4,7,0,3,0,False,True,0,0,0,1,2,3,True
4,4,8,0,3,0,False,True,0,0,0,1,2,3,True
4,4,9,0,3,0,False,True,0,0,0,1,2,3,True
4,5,0,0,3,0,False,True,0,0,0,1,2,3,True
4,5,1,0,3,0,False,True,0,0,0,1,2,3,True
4,5,2,0,3,0,False,True,0,0,0,1,2,3,True
4,5,3,0,3,0,False,True,0,0,0,1,2,3,True
4,5,4,0,3,0,False,True,0,0,0,1,2,3,True
4,5,5,0,3,0,False,True,0,0,0,1,2,3,True
4,5,6,0,3,0,False,True,0,0,0,1,2,3,True
4,5,7,0,3,0,False,True,0,0,0,1,2,3,True
4,5,8,0,3,0,False,True,0,0,0,1,2,3,True
4,5,9,0,3,0,False,True,0,0,0,1,2,3,True
4,6,0,0,3,0,False,True,0,0,0,1,2,3,True
4,6,1,0,3,0,False,True,0,0,0,1,2,3,True
4,6,2,0,3,0,False,True,0,0,0,1,2,3,True
4,6,3,0,3,0,False,True,0,0,0,1,2,3,True
4,6,4,0,3,0,False,True,0,0,0,1,2,3,True
4,6,5,0,3,0,False,True,0,0,0,1,2,3,True
4,6,6,0,3,0,False,True,0,0,0,1,2,3,True
4,6,7,0,3,0,False,True,0,0,0,1,2,3,True
4,6,8,0,3,0,False,True,0,0,0,1,2,3,True
4,6,9,0,3,0,False,True,0,0,0,1,2,3,True
4,7,0,0,3,0,False,True,0,0,0,1,2,3,True
4,7,1,0,3,0,False,True,0,0,0,1,2,3,True
4,7,2,0,3,0,False,True,0,0,0,1,2,3,True
4,7,3,0,3,0,False,True,0,0,0,1,2,3,True
4,7,4,0,3,0,False,True,0,0,0,1,2,3,True
4,7,5,0,3,0,False,True,0,0,0,1,2,3,True
4,7,6,0,3,0,False,True,0,0,0,1,2,3,True
4,7,7,0,3,0,False,True,0,0,0,1,2,3,True
4,7,8,0,3,0,False,True,0,0,0,1,2,3,True
4,7,9,0,3,0,False,True,0,0,0,1,2,3,True
4,8,0,0,3,0,False,True,0,0,0,1,2,3,True
4,8,1,0,3,0,False,True,0,0,0,1,2,3,True
4,8,2,0,3,0,False,True,0,0,0,1,2,3,True
4,8,3,0,3,0,False,True,0,0,0,1,2,3,True
4,8,4,0,3,0,False,True,0,0,0,1,2,3,True
4,8,5,0,3,0,False,True,0,0,0,1,2,3,True
4,8,6,0,3,0,False,True,0,0,0,1,2,3,True
4,8,7,0,3,0,False,True,0,0,0,1,2,3,True
4,8,8,0,3,0,False,True,0,0,0,1,2,3,True
4,8,9,0,3,0,False,True,0,0,0,1,2,3,True
4,9,0,0,3,0,False,True,0,0,0,1,2,3,True
4,9,1,0,3,0,False,True,0,0,0,1,2,3,True
4,9,2,0,3,0,False,True,0,0,0,1,2,3,True
4,9,3,0,3,0,False,True,0,0,0,1,2,3,True
4,9,4,0,3,0,False,True,0,0,0,1,2,3,True
4,9,5,0,3,0,False,True,0,0,0,1,2,3,True
4,9,6,0,3,0,False,True,0,0,0,1,2,3,True
4,9,7,0,3,0,False,True,0,0,0,1,2,3,True
4,9,8,0,3,0,False,True,0,0,0,1,2,3,True
4,9,9,0,3,0,False,True,0,0,0,1,2,3,True
4,10,0,0,3,0,False,True,0,0,0,1,2,3,True
4,10,1,0,3,0,False,True,0,0,0,1,2,3,True
4,10,2,0,3,0,False,True,0,0,0,1,2,3,True
4,10,3,0,3,0,False,True,0,0,0,1,2,3,True
4,10,4,0,3,0,False,True,0,0,0,1,2,3,True
4,10,5,0,3,0,False,True,0,0,0,1,2,3,True
4,10,6,0,3,0,False,True,0,0,0,1,2,3,True
4,10,7,0,3,0,False,True,0,0,0,1,2,3,True
4,10,8,0,3,0,False,True,0,0,0,1,2,3,True
4,10,9,0,3,0,False,True,0,0,0,1,2,3,True
4,11,0,0,3,0,False,True,0,0,0,1,2,3,True
4,11,1,0,3,0,False,True,0,0,0,1,2,3,True
4,11,2,0,3,0,False,True,0,0,0,1,2,3,True
4,11,3,0,3,0,False,True,0,0,0,1,2,3,True
4,11,4,0,3,0,False,True,0,0,0,1,2,3,True
4,11,5,0,3,0,False,True,0,0,0,1,2,3,True
4,11,6,0,3,0,False,True,0,0,0,1,2,3,True
4,11,7,0,3,0,False,True,0,0,0,1,2,3,True
4,11,8,0,3,0,False,True,0,0,0,1,2,3,True
4,11,9,0,3,0,False,True,0,0,0,1,2,3,True
4,12,0,0,3,0,False,True,0,0,0,1,2,3,True
4,12,1,0,3,0,False,True,0,0,0,1,2,3,True
4,12,2,0,3,0,False,True,0,0,0,1,2,3,True
4,12,3,0,3,0,False,True,0,0,0,1,2,3,True
4,12,4,0,3,0,False,True,0,0,0,1,2,3,True
4,12,5,0,3,0,False,True,0,0,0,1,2,3,True
4,12,6,0,3,0,False,True,0,0,0,1,2,3,True
4,12,7,0,3,0,False,True,0,0,0,1,2,3,True
4,12,8,0,3,0,False,True,0,0,0,1,2,3,True
4,12,9,0,3,0,False,True,0,0,0,1,2,3,True
4,13,0,0,3,0,False,True,0,0,0,1,2,3,True
4,13,1,0,3,0,False,True,0,0,0,1,2,3,True
4,13,2,0,3,0,False,True,0,0,0,1,2,3,True
4,13,3,0,3,0,False,True,0,0,0,1,2,3,True
4,13,4,0,3,0,False,True,0,0,0,1,2,3,True
4,13,5,0,3,0,False,True,0,0,0,1,2,3,True
4,13,6,0,3,0,False,True,0,0,0,1,2,3,True
4,13,7,0,3,0,False,True,0,0,0,1,2,3,True
4,13,8,0,3,0,False,True,0,0,0,1,2,3,True
4,13,9,0,3,0,False,True,0,0,0,1,2,3,True
4,14,0,0,3,0,False,True,0,0,0,1,2,3,True
4,14,1,0,3,0,False,True,0,0,0,1,2,3,True
4,14,2,0,3,0,False,True,0,0,0,1,2,3,True
4,14,3,0,3,0,False,True,0,0,0,1,2,3,True
4,14,4,0,3,0,False,True,0,0,0,1,2,3,True
4,14,5,0,3,0,False,True,0,0,0,1,2,3,True
4,14,6,0,3,0,False,True,0,0,0,1,2,3,True
4,14,7,0,3,0,False,True,0,0,0,1,2,3,True
4,14,8,0,3,0,False,True,0,0,0,1,2,3,True
4,14,9,0,3,0,False,True,0,0,0,1,2,3,True
4,15,0,0,3,0,False,True,0,0,0,1,2,3,True
4,15,1,0,3,0,False,True,0,0,0,1,2,3,True
4,15,2,0,3,0,False,True,0,0,0,1,2,3,True
4,15,3,0,3,0,False,True,0,0,0,1,2,3,True
4,15,4,0,3,0,False,True,0,0,0,1,2,3,True
4,15,5,0,3,0,False,True,0,0,0,1,2,3,True
4,15,6,0,3,0,False,True,0,0,0,1,2,3,True
4,15,7,0,3,0,False,True,0,0,0,1,2,3,True
4,15,8,0,3,0,False,True,0,0,0,1,2,3,True
4,15,9,0,3,0,False,True,0,0,0,1,2,3,True
